#{"t_start": 1776422118.4844239, "env_id": "None"}
r,l,t
-14209.369965,100,365.340693
-6629.039959,100,365.891134
-5610.449974,100,366.532507
-4049.369965,100,367.161768
-5278.609985,100,367.801727
-11723.230099,100,368.741602
-7887.67997,100,369.799769
-7656.549934,100,370.154485
-5736.559933,100,371.598085
-8783.630009,100,372.238249
-8750.809944,100,372.687916
-8965.529957,100,373.109986
-8669.229946,100,373.452066
-8069.46999,100,374.168511
-7990.73996,100,374.746672
-8820.92001,100,375.263231
-7882.619942,100,375.785542
-7135.069958,100,401.15408
-8995.27998,100,401.682052
-7602.519958,100,402.211717
-7234.669952,100,402.807934
-8364.769974,100,403.370757
-8181.030022,100,403.909241
-11413.279949,100,404.462259
-10571.909969,100,405.016261
-8001.359978,100,405.544931
-8211.599972,100,406.051438
-9405.869972,100,406.582929
-8118.019943,100,407.088442
-11201.349945,100,407.602855
-7546.299999,100,408.11379
-14161.840084,100,408.611735
-8264.139988,100,408.898705
-8431.559975,100,409.204749
-5663.220009,100,409.501545
-7840.169964,100,409.808792
-7898.509956,100,410.167718
-7399.969963,100,434.505297
-11148.049976,100,435.060047
-8983.149956,100,435.58869
-7145.199978,100,436.114972
-7235.149948,100,436.65453
-9870.719997,100,437.243462
-7994.66996,100,437.782457
-7184.409981,100,438.315468
-9719.610023,100,438.867103
-13613.410023,100,439.451833
-7264.919971,100,439.99535
-9137.239952,100,440.528091
-8013.339962,100,441.09286
-10404.129971,100,441.627256
-8891.859982,100,442.171576
-7491.869972,100,442.776478
-6726.859978,100,443.531277
-10059.099976,100,444.126572
-10221.819962,100,445.587174
-7216.969975,100,446.154658
-7005.709961,100,446.697609
-7052.45998,100,469.092405
-6799.729958,100,469.893158
-9367.379993,100,470.301496
-9118.73996,100,470.81661
-10512.799973,100,471.217211
-9465.239967,100,472.04924
-8954.819988,100,472.721013
-12526.409969,100,473.301441
-8654.050011,100,473.836738
-10524.299976,100,474.365531
-11660.010025,100,474.775543
-10374.149979,100,475.056252
-7895.229958,100,475.319909
-8911.119953,100,475.754748
-8969.809998,100,476.488958
-5781.469978,100,477.37091
-8766.800022,100,478.015869
-9890.749962,100,478.590407
-12047.299999,100,479.131441
-8437.349968,100,479.659129
-8986.239971,100,497.707494
-8434.569988,100,498.252861
-8591.529957,100,498.788194
-7282.779964,100,499.405328
-7339.359955,100,499.965644
-8752.809963,100,501.096833
-8087.429962,100,501.696441
-8607.219948,100,502.229535
-7493.289967,100,502.606839
-6907.579994,100,503.161856
-6565.709972,100,503.714079
-8265.779968,100,504.275725
-6282.569962,100,504.885869
-7233.119957,100,505.453882
-11492.589943,100,506.008162
-8440.090038,100,506.733469
-9951.08004,100,507.693444
-7875.999981,100,509.143013
-6998.039951,100,510.077439
-7691.589954,100,511.204342
-6962.519962,100,512.13117
-6279.829967,100,533.07733
-7927.539959,100,533.609847
-7704.999973,100,534.130508
-7276.240002,100,534.643457
-10020.979988,100,535.181602
-6437.129967,100,535.725199
-7175.739975,100,536.266583
-7139.639957,100,536.861108
-7851.11998,100,537.464793
-7947.52,100,537.986652
-4958.359978,100,538.499031
-8780.399982,100,540.004315
-7256.729958,100,540.659423
-9289.04998,100,541.181931
-7735.360035,100,541.777042
-8144.94997,100,542.347401
-6640.719959,100,542.901549
-8043.789967,100,543.430067
-6882.009983,100,544.162204
-7266.809975,100,544.688563
-6986.769962,100,560.457334
-6984.409981,100,560.717196
-8492.729988,100,560.981071
-6094.529961,100,561.812705
-8456.139973,100,562.092467
-8373.09,100,562.38498
-11526.230015,100,562.707842
-7910.469967,100,563.03243
-7328.019981,100,563.300735
-8769.019997,100,563.574219
-9592.909946,100,563.874599
-5806.129967,100,564.154431
-6953.609962,100,564.420858
-10692.930019,100,564.705009
-8420.379986,100,565.00125
-7790.579967,100,565.341237
-5296.909962,100,565.752589
-9651.409985,100,566.270892
-8925.09,100,566.786341
-8276.599976,100,567.305192
-6288.889957,100,567.82258
-6489.419956,100,582.953426
-9132.229958,100,583.568858
-6323.639973,100,584.834805
-7622.949966,100,585.971078
-6811.869968,100,587.393642
-7734.669971,100,588.358575
-7899.509968,100,589.938454
-7694.959988,100,590.532881
-7891.719955,100,591.097678
-6952.839951,100,591.658479
-8907.389961,100,592.217058
-10424.619984,100,593.11402
-8882.799957,100,593.699448
-7272.779976,100,594.370409
-7766.099968,100,595.050763
-7879.489952,100,596.945798
-9916.439983,100,598.313752
-6725.34996,100,599.582883
-10175.209972,100,600.539602
-8252.669968,100,600.987925
-5788.179974,100,615.997334
-6580.91996,100,616.430527
-7186.329971,100,616.963084
-9055.179966,100,617.201919
-6193.369953,100,617.516607
-8306.119968,100,617.79168
-9867.359962,100,618.208611
-10367.099972,100,618.706249
-7308.059956,100,619.212807
-8073.239975,100,619.772976
-9380.479996,100,620.127749
-5995.949993,100,620.442842
-8261.949966,100,620.781815
-6055.81995,100,621.112025
-6668.879971,100,621.351268
-8049.779945,100,621.68275
-6571.149948,100,622.009788
-5347.169971,100,622.329102
-10196.929966,100,622.586715
-8530.829967,100,622.928879
-7684.739986,100,623.265933
-8332.739975,100,636.701289
-9001.019951,100,637.228468
-6247.389961,100,637.794709
-6954.54995,100,638.783529
-12279.890049,100,640.0911
-9665.439972,100,640.946795
-7781.099957,100,641.42859
-7154.019981,100,641.804526
-9147.449951,100,642.090773
-6603.989971,100,642.743107
-7757.78994,100,643.458139
-6013.159966,100,670.646252
-7084.959965,100,670.964056
-6480.569969,100,671.283073
-8878.739948,100,671.575703
-7799.919983,100,671.827237
-6489.799969,100,672.171536
-6636.999969,100,672.493962
-6884.099964,100,672.767956
-9436.830009,100,673.036741
-5616.909969,100,688.532101
-9773.529976,100,689.47444
-6619.709953,100,690.230398
-8394.67997,100,691.034566
-7439.599968,100,691.994941
-6395.469955,100,692.981355
-8892.069969,100,693.528418
-7408.349968,100,694.172076
-8971.509964,100,695.251303
-7400.729977,100,695.952186
-9834.530022,100,696.533058
-7523.999981,100,697.317298
-9795.069969,100,697.917318
-6730.229954,100,698.473265
-7530.639973,100,699.012335
-7379.809944,100,699.30187
-6139.939968,100,699.595722
-8661.209976,100,699.880772
-8553.539959,100,700.668813
-7235.789978,100,701.229261
-6515.999969,100,701.767764
-5167.43996,100,725.975531
-5786.339977,100,726.714619
-9540.829956,100,728.293607
-5858.469975,100,728.829706
-6322.85997,100,729.117908
-6426.469978,100,729.473213
-7060.199966,100,729.75717
-6396.039978,100,730.555223
-7610.589962,100,731.391236
-8235.909966,100,731.687911
-7467.389977,100,732.070887
-8391.919937,100,732.441036
-7409.500008,100,732.854469
-5935.289982,100,733.627057
-5969.57999,100,733.952605
-7496.669956,100,734.2896
-4344.809959,100,734.663614
-6896.499962,100,734.96776
-10956.939983,100,735.24393
-5621.659962,100,735.478868
-7589.909973,100,758.978742
-6356.459957,100,760.312544
-8837.409969,100,761.835448
-9902.869972,100,763.632911
-9882.299957,100,764.487752
-5824.629955,100,765.1577
-7349.589966,100,765.839409
-6722.099964,100,767.219735
-6978.149971,100,767.555917
-7788.17997,100,767.86149
-6597.629955,100,768.196998
-5312.019966,100,769.90643
-8702.959991,100,770.174603
-7211.04998,100,770.439591
-7430.759972,100,770.704392
-9354.790028,100,770.954904
-7032.159946,100,771.235425
-6854.45998,100,771.485823
-10320.069981,100,771.739786
-8161.999977,100,771.995914
-6740.169968,100,772.255252
-6865.049973,100,789.480355
-5253.049965,100,790.885205
-10904.049965,100,791.620197
-7507.079975,100,792.116971
-7441.559986,100,793.339495
-9136.750027,100,794.061209
-8046.449982,100,795.202056
-8531.069962,100,795.704911
-7211.969975,100,796.209753
-8133.779968,100,796.729049
-6854.649979,100,797.243693
-7485.469978,100,797.778401
-10862.60997,100,798.302292
-5544.529972,100,798.813803
-7425.519955,100,800.139769
-6887.629959,100,800.908055
-12294.190014,100,801.453264
-6090.209969,100,801.972332
-8111.569988,100,802.752002
-8989.419971,100,803.307285
-5847.679955,100,826.871351
-5963.159969,100,827.521597
-6036.639969,100,828.823494
-4923.919952,100,830.056283
-6900.459961,100,830.693876
-7160.699959,100,831.884848
-5753.499966,100,832.694926
-7052.709969,100,833.318651
-8447.490063,100,834.254145
-7293.359974,100,835.254164
-8572.539989,100,836.575982
-4733.319969,100,837.218558
-10532.179985,100,837.744756
-7303.429958,100,838.438203
-8024.949974,100,839.826167
-6852.949963,100,841.185193
-7427.849972,100,841.880709
-6495.719959,100,842.439648
-8021.499958,100,842.978504
-6259.359966,100,844.336184
-4713.049988,100,845.712575
-7499.609982,100,873.136033
-7465.589943,100,874.310034
-6867.149971,100,874.900241
-6970.809963,100,876.334418
-8512.379967,100,877.521251
-8510.479942,100,878.053113
-5601.469963,100,879.26914
-5638.819973,100,879.857432
-7708.769962,100,880.399935
-7564.899979,100,880.919122
-5720.069973,100,881.488536
-4513.859978,100,882.005824
-7982.159981,100,882.526334
-10697.039978,100,883.041322
-5784.379974,100,883.604105
-5797.379974,100,884.123873
-6727.439968,100,884.646061
-7925.919975,100,885.171353
-7720.999973,100,885.721123
-9419.470036,100,886.246287
-6542.049976,100,906.420792
-6991.399967,100,906.959575
-7000.689964,100,907.432176
-8782.699986,100,907.682055
-7045.17997,100,907.999172
-5887.88998,100,908.329098
-8222.95998,100,908.637959
-10547.509968,100,908.931891
-6679.43996,100,910.057422
-8621.609966,100,910.590632
-7451.119946,100,911.117532
-9269.509968,100,911.635312
-9404.269958,100,912.152165
-4654.759964,100,912.692046
-5767.47995,100,913.230857
-4432.509953,100,913.583196
-7335.059982,100,913.891661
-8469.789948,100,914.246422
-6072.719967,100,914.5817
-5543.659946,100,914.84677
-8800.69997,100,930.827461
-8709.129963,100,931.756596
-6117.619968,100,932.067977
-5797.479965,100,932.922219
-5701.92997,100,934.031607
-6386.309959,100,934.69659
-7275.339973,100,935.685819
-8617.489983,100,937.332245
-5773.339973,100,937.87984
-7151.269978,100,938.424862
-7248.309971,100,939.59719
-8891.880005,100,940.135326
-9435.259975,100,940.939661
-5752.839958,100,941.715015
-4495.779964,100,942.439028
-6438.249947,100,943.767763
-5323.129967,100,944.39188
-8895.590046,100,944.939196
-5774.969959,100,945.507215
-8676.509979,100,946.628453
-8599.649963,100,947.146809
-5717.94997,100,966.231873
-4332.899971,100,966.501911
-6208.319962,100,966.776027
-8410.399994,100,967.041197
-7748.28997,100,967.551884
-7206.069973,100,968.066153
-7972.669979,100,968.582216
-8534.329983,100,969.116045
-7013.399971,100,969.864754
-8383.209965,100,970.296589
-7147.569958,100,970.707839
-5259.969975,100,971.323178
-5553.479954,100,971.687299
-6068.239952,100,971.948452
-8256.329956,100,972.206176
-6642.499969,100,972.530845
-6299.609962,100,973.906946
-7061.419968,100,975.247172
-6276.809959,100,976.760904
-8870.360004,100,977.756433
-8009.559975,100,995.544222
-6474.649956,100,995.744828
-10223.629974,100,996.478007
-6478.799961,100,997.278154
-5147.619957,100,997.758117
-9820.249985,100,998.846271
-6164.699974,100,999.327206
-5005.249962,100,1034.540163
-6440.629986,100,1035.036663
-5205.169971,100,1036.105079
-5278.919956,100,1036.643263
-5912.449955,100,1037.551185
-6584.709984,100,1038.605789
-6036.559978,100,1040.07323
-6239.589966,100,1040.737173
-6186.679962,100,1041.30166
-8046.509968,100,1041.881683
-4867.34996,100,1042.95366
-6788.289955,100,1043.48388
-6597.999969,100,1043.998347
-7054.649967,100,1044.896707
-7071.649975,100,1065.907493
-5195.859962,100,1066.46928
-6815.959969,100,1067.048474
-7732.239967,100,1068.141765
-5842.539967,100,1070.003831
-6639.169971,100,1070.886251
-6902.91996,100,1071.940685
-8624.51997,100,1072.456955
-7338.94997,100,1072.973288
-7046.459969,100,1073.513348
-10318.860008,100,1074.875842
-8566.170033,100,1075.750222
-8158.039982,100,1076.262405
-9252.619961,100,1077.662644
-9880.909981,100,1078.888089
-6127.789982,100,1079.491696
-6653.97998,100,1080.030226
-4931.399952,100,1080.662886
-5210.559967,100,1082.140311
-8887.149986,100,1083.080481
-7205.33997,100,1111.059328
-5708.179966,100,1111.618109
-7117.369972,100,1112.137098
-8002.399967,100,1112.683698
-6676.319969,100,1113.205276
-7779.999966,100,1113.741648
-4955.639965,100,1114.278019
-8814.149998,100,1114.828913
-6436.879971,100,1115.356262
-6184.549984,100,1115.883127
-6185.969971,100,1116.414209
-9075.579956,100,1116.938636
-5666.569977,100,1117.692759
-4715.809971,100,1118.212121
-6206.739975,100,1118.748401
-6519.499958,100,1119.337425
-7595.519962,100,1119.904792
-6674.009956,100,1120.42327
-8228.389965,100,1120.939578
-5465.429966,100,1121.466331
-8692.469978,100,1121.983235
-4831.279972,100,1135.153932
-7992.519962,100,1135.713217
-5677.909973,100,1136.270342
-6417.809959,100,1136.818278
-4858.489971,100,1137.402546
-5281.919971,100,1138.389526
-6089.43998,100,1138.899834
-9171.069977,100,1139.430485
-8728.670006,100,1139.961323
-5170.029972,100,1140.91585
-6792.089977,100,1142.13958
-6902.529964,100,1143.367579
-9634.609959,100,1143.84218
-5266.059963,100,1144.115391
-5474.47998,100,1144.842115
-5824.939953,100,1145.648227
-8111.709969,100,1146.324845
-8317.369968,100,1146.873971
-6594.979977,100,1147.435319
-5762.259972,100,1147.979562
-7198.58997,100,1178.89501
-6169.129955,100,1179.460495
-5806.729965,100,1180.162649
-4118.839958,100,1180.839156
-6741.459969,100,1181.491816
-6723.589973,100,1182.060566
-7818.069984,100,1183.213713
-7161.729988,100,1184.480251
-7580.569988,100,1186.194231
-6918.929966,100,1187.021312
-5898.60997,100,1188.105852
-7067.129971,100,1189.878101
-6401.639961,100,1190.506569
-5659.33997,100,1190.948162
-7603.849968,100,1191.267697
-7387.719963,100,1192.285099
-5760.339985,100,1192.904501
-7308.539986,100,1193.708179
-6014.329975,100,1195.155388
-5606.919952,100,1195.683581
-9417.159966,100,1196.962249
-8872.059986,100,1225.205421
-6767.189964,100,1226.149419
-5864.429966,100,1227.550129
-5611.539959,100,1228.213962
-4999.199963,100,1229.82735
-5677.119965,100,1230.598141
-6194.34996,100,1231.177956
-5870.129959,100,1231.70943
-6548.009968,100,1232.27058
-7252.499966,100,1233.003768
-4655.599976,100,1233.638033
-7793.159962,100,1233.988061
-7115.189964,100,1234.288689
-7505.82996,100,1235.465342
-5963.18996,100,1236.016702
-7207.909962,100,1236.791752
-6890.409988,100,1237.421714
-5648.389977,100,1238.062477
-6142.319973,100,1238.794421
-6631.309971,100,1239.698164
-5948.629978,100,1261.672651
-5818.099968,100,1262.219749
-7242.839962,100,1262.88798
-5939.849957,100,1263.447866
-7049.88998,100,1263.98442
-7623.159969,100,1264.624434
-4307.68996,100,1265.19732
-7016.659962,100,1265.939929
-4423.289974,100,1266.488541
-5547.599964,100,1267.013352
-6900.159969,100,1267.659134
-5725.139973,100,1268.209213
-9710.649971,100,1269.291737
-4377.559959,100,1270.230991
-6307.26997,100,1271.330285
-6575.009968,100,1271.844074
-5778.88998,100,1272.159678
-4330.66996,100,1272.672709
-6774.809963,100,1273.263788
-7585.699982,100,1273.761109
-5032.789967,100,1274.420754
-6357.32996,100,1299.726049
-4539.169971,100,1300.574118
-5954.569965,100,1301.266722
-6363.539974,100,1301.585116
-7420.729973,100,1302.676226
-5171.079983,100,1302.950433
-8506.159958,100,1304.246649
-6219.399975,100,1304.464908
-7919.589962,100,1305.251935
-5179.949959,100,1305.606088
-4691.76997,100,1305.913898
-7920.599983,100,1306.168812
-6878.889969,100,1306.947155
-4345.08997,100,1307.702653
-4627.669968,100,1307.953977
-5806.889969,100,1309.160152
-7639.539963,100,1310.343886
-8388.119972,100,1311.649015
-7486.799969,100,1312.940549
-5725.789974,100,1313.589919
-5816.819977,100,1331.657049
-5318.909969,100,1331.913756
-5909.99995,100,1332.156223
-6188.869968,100,1332.4066
-7906.199982,100,1332.660095
-7969.639973,100,1332.914896
-7283.19997,100,1333.149145
-7136.35997,100,1333.407001
-5026.999962,100,1333.667951
-9247.039951,100,1333.919177
-4473.879955,100,1334.164113
-6068.969963,100,1334.445316
-6231.989971,100,1334.692521
-5708.569973,100,1334.932988
-6031.539967,100,1335.174986
-5394.239975,100,1335.421977
-6344.139957,100,1335.695456
-7125.949959,100,1335.955133
-5471.879971,100,1336.20346
-7958.139969,100,1336.435579
-5520.839966,100,1336.687223
-6214.309971,100,1349.778205
-7579.609978,100,1350.228188
-6729.409969,100,1350.988816
-5952.249962,100,1351.842596
-6770.379967,100,1353.674548
-3830.84996,100,1354.574461
-6956.229958,100,1355.413298
-8219.80999,100,1356.585171
-7301.729969,100,1357.618723
-7109.119972,100,1358.149805
-5601.939957,100,1358.493674
-3990.649967,100,1359.500676
-4906.569984,100,1359.838206
-9698.039974,100,1360.130631
-7191.659962,100,1361.45103
-5707.099964,100,1361.674353
-7262.85997,100,1362.010698
-6656.029961,100,1363.198135
-5051.689949,100,1364.011209
-6122.529964,100,1365.024957
-7193.619972,100,1382.587413
-6935.349945,100,1383.203042
-6801.939968,100,1411.113663
-8349.069965,100,1411.737673
-10773.089966,100,1411.983242
-6366.069969,100,1412.398385
-5289.899963,100,1412.717993
-5156.529953,100,1412.990684
-4617.689968,100,1413.28159
-7376.499977,100,1413.600494
-6908.449974,100,1413.874963
-7706.329975,100,1414.134341
-7085.640022,100,1414.398886
-6397.169968,100,1414.679858
-5598.069965,100,1414.930721
-7950.579971,100,1415.181475
-6986.639992,100,1415.416202
-5422.559963,100,1415.667287
-8338.46999,100,1415.978914
-4721.75996,100,1416.221522
-4897.739971,100,1416.547271
-6407.999966,100,1435.450869
-6519.719959,100,1435.963316
-7594.549973,100,1436.489092
-7899.779987,100,1437.596473
-6311.639973,100,1438.082577
-7190.189949,100,1438.337824
-5231.319962,100,1438.610549
-9062.139988,100,1438.902958
-5348.669971,100,1440.135803
-7140.259972,100,1440.561892
-5530.809952,100,1440.888906
-6429.729965,100,1441.20734
-4576.229965,100,1442.674926
-7893.589966,100,1443.253574
-7182.489971,100,1443.793903
-6817.709965,100,1444.215306
-7898.209965,100,1444.744279
-4111.559959,100,1445.070019
-4365.209957,100,1445.470516
-10821.600002,100,1445.958211
-5809.16996,100,1460.078213
-6725.319973,100,1460.335529
-5539.83997,100,1460.588769
-6182.259964,100,1460.838226
-7002.049976,100,1461.075468
-7483.06995,100,1461.321687
-6527.219967,100,1461.588244
-5915.829964,100,1461.962259
-5153.57996,100,1462.456436
-7620.969975,100,1462.95958
-7482.939957,100,1463.456606
-7155.929966,100,1464.024679
-5896.169968,100,1464.922601
-5110.399963,100,1465.509768
-6309.639969,100,1466.416917
-6502.259964,100,1466.983462
-7000.139984,100,1467.935328
-5496.739956,100,1468.452267
-7316.909962,100,1468.995931
-5469.029961,100,1469.611601
-5416.129971,100,1470.119137
-7310.429958,100,1487.640192
-4546.109985,100,1488.166605
-7124.379948,100,1488.737729
-6947.149963,100,1489.920801
-8016.519981,100,1490.464886
-9535.519989,100,1491.907316
-6872.879971,100,1492.458471
-8815.689972,100,1492.75096
-7158.169998,100,1493.095201
-7747.889977,100,1493.635174
-6128.759953,100,1494.740537
-7517.559967,100,1495.571074
-9973.239986,100,1496.57908
-7699.699966,100,1497.996248
-9276.549973,100,1499.498823
-5999.36998,100,1500.180206
-8899.259995,100,1500.775002
-7351.039948,100,1501.301045
-5781.729965,100,1501.809881
-5017.129967,100,1502.311303
-6176.809956,100,1519.191275
-5199.159969,100,1519.717361
-6495.439968,100,1520.234745
-5616.169968,100,1520.739265
-6151.269974,100,1521.369206
-7422.499989,100,1521.886284
-3717.619961,100,1522.386253
-4540.209961,100,1522.88984
-6763.459969,100,1524.057668
-5401.539967,100,1524.877796
-6137.789963,100,1526.016165
-5393.359966,100,1527.006949
-5448.219975,100,1527.862026
-5748.109982,100,1528.559757
-6852.889969,100,1529.095788
-5309.989971,100,1529.637991
-6188.58997,100,1530.154299
-4900.439968,100,1530.656712
-6100.029964,100,1531.178064
-8653.619976,100,1531.714441
-7528.929981,100,1532.240707
-7408.93996,100,1548.151527
-7391.679966,100,1549.557642
-8116.289955,100,1550.140723
-7580.149944,100,1550.653196
-6306.669956,100,1552.018157
-5649.639954,100,1552.828208
-5936.229969,100,1553.107234
-8330.259956,100,1553.383766
-5896.309967,100,1553.63876
-6790.469978,100,1553.909075
-7345.33997,100,1554.668109
-6863.269962,100,1555.272025
-4687.939964,100,1555.534412
-5844.889969,100,1556.285972
-4587.549957,100,1556.877777
-5936.059967,100,1557.408699
-3305.309956,100,1557.927914
-9502.659992,100,1558.459064
-5892.189964,100,1559.068858
-7022.359974,100,1559.766408
-6358.339951,100,1584.113204
-6384.739964,100,1585.502255
-7344.269958,100,1586.640871
-7148.219963,100,1588.130281
-4147.459976,100,1588.863667
-4069.509968,100,1589.778244
-6243.679962,100,1590.728241
-3256.959969,100,1591.694171
-4995.979965,100,1593.138255
-4580.949978,100,1593.874244
-5934.519966,100,1595.108493
-4895.029968,100,1596.51932
-8891.82996,100,1597.509437
-4345.649967,100,1598.136656
-5234.529957,100,1599.281499
-6893.579971,100,1599.955688
-6637.29998,100,1600.596288
-5095.709969,100,1601.147598
-3777.359955,100,1601.852039
-6856.509979,100,1602.92549
-7022.779968,100,1603.83449
-7322.889977,100,1626.817316
-6382.529957,100,1627.43348
-4914.539959,100,1628.077951
-9862.309986,100,1628.979789
-6943.279957,100,1629.532024
-5968.599957,100,1629.778583
-4655.28997,100,1630.010997
-6196.229969,100,1630.53002
-3676.239967,100,1630.795238
-5644.949966,100,1631.058487
-6878.219948,100,1631.363586
-4097.769966,100,1631.640233
-6581.169968,100,1632.251325
-5392.349983,100,1633.13698
-6459.899967,100,1633.529232
-5608.419949,100,1633.912855
-7897.289978,100,1634.333257
-5901.889969,100,1635.067857
-5778.099976,100,1635.595201
-5851.229969,100,1636.105103
-5389.08997,100,1660.365853
-5062.809971,100,1661.649707
-5168.199959,100,1662.240546
-4820.549969,100,1663.022882
-5430.229961,100,1663.667168
-7035.949959,100,1664.199299
-7198.229969,100,1664.551495
