#{"t_start": 1776613624.0221756, "env_id": "None"}
r,l,t
10412.463,100,583.571334
10111.405,100,583.571347
9975.775,100,583.571362
10533.313,100,583.571374
10773.533,100,583.571387
10617.181,100,583.5714
10660.703,100,585.03872
10124.151,100,585.038871
10143.354,100,585.038894
10595.079,100,585.038909
10381.621,100,585.038922
10376.173,100,585.038935
10540.952,100,585.038948
9746.45,100,585.038961
10288.694,100,585.038974
10179.398,100,585.038987
9956.94,100,586.003557
10294.166,100,586.0037
10529.87,100,586.003727
10015.004,100,586.003744
9865.923,100,586.003768
10315.513,100,586.003781
10426.739,100,586.003796
10442.476,100,586.003811
10127.072,100,586.003824
10585.373,100,586.003839
10093.208,100,645.145257
10372.26,100,645.145432
10143.558,100,645.145459
10402.524,100,645.145473
10145.217,100,645.145486
10331.828,100,645.145499
10719.883,100,645.145512
9866.863,100,645.145525
9917.076,100,645.145538
10002.8,100,645.145551
10922.489,100,646.713853
10259.629,100,646.713986
10413.117,100,646.714043
10182.637,100,646.71406
11076.543,100,646.714074
10443.529,100,646.714088
10342.766,100,646.714101
9977.583,100,646.714114
9983.761,100,646.714128
10469.005,100,646.714141
10379.1875,100,647.691927
10380.004,100,647.692105
10540.025,100,647.69213
9991.872,100,647.692145
10439.352,100,647.692159
9898.679,100,647.692197
10397.492,100,647.692233
10378.822,100,647.692248
9850.358,100,647.692262
10406.738,100,647.692276
10005.05,100,648.69355
10319.174,100,648.693695
10013.834,100,648.693717
9917.707,100,648.693732
10173.735,100,648.693745
10499.923,100,648.693778
10067.489,100,648.693791
9836.311,100,648.693804
10354.725,100,648.693816
10139.834,100,648.693832
10062.542,100,668.641497
10461.115,100,668.641679
9872.089,100,668.641711
9945.713,100,668.641727
9812.563,100,668.641742
10704.786,100,668.641755
9993.375,100,668.641783
10290.482,100,668.641821
10294.755,100,668.641835
10291.481,100,668.64185
10053.664,100,735.283808
10053.314,100,735.284645
10559.612,100,735.284811
10356.607,100,735.284892
9747.282,100,735.284961
10126.763,100,735.284977
10445.618,100,735.284991
10432.825,100,735.285004
10659.997,100,735.285017
10035.234,100,735.285031
10399.069,100,736.475054
10319.24,100,736.475206
9719.774,100,736.475232
10148.736,100,736.475249
10214.268,100,736.475264
9950.911,100,736.475278
10359.592,100,736.475293
10260.219,100,736.475308
10049.194,100,736.475322
10125.454,100,736.475337
9826.505,100,737.567458
10635.358,100,737.567615
9866.137,100,737.567637
10434.404,100,737.567652
10353.033,100,737.567665
10783.052,100,737.567677
10089.374,100,737.567691
10217.874,100,737.567705
10158.542,100,737.567718
10114.994,100,737.567731
10212.42,100,738.548072
9872.111,100,738.548218
10009.814,100,738.548242
10231.417,100,738.548257
9765.012,100,738.548271
10524.927,100,738.548285
10292.677,100,738.548299
10509.791,100,738.548312
9729.055,100,738.548325
10430.685,100,738.548339
10389.97,100,740.15633
9678.465,100,740.156503
9791.631,100,740.15654
10055.563,100,740.156554
10631.023,100,740.156567
10132.706,100,740.156579
10034.723,100,740.156592
10260.75,100,740.156605
10296.186,100,740.156618
10315.834,100,740.156631
10494.291,100,799.96984
10514.203,100,799.970029
10096.856,100,799.970059
10526.972,100,799.970076
9891.578,100,799.97009
10451.517,100,799.970104
10192.85,100,799.970119
10375.626,100,799.970132
9818.299,100,799.970146
10337.545,100,799.970159
10437.36,100,801.058226
9945.027,100,801.058403
10606.3955,100,801.058459
10276.278,100,801.05849
10532.291,100,801.058518
10068.783,100,801.058545
10407.933,100,801.058572
10122.864,100,801.058599
10441.253,100,801.058624
10503.261,100,801.058651
10508.153,100,803.757349
10143.071,100,803.757517
9814.229,100,803.757544
10487.455,100,803.757563
10125.055,100,803.757577
9954.383,100,803.757591
10062.626,100,803.757606
10231.897,100,803.75762
10234.661,100,803.757635
10488.832,100,803.757649
10643.246,100,805.315116
9588.622,100,805.315299
10244.51,100,805.315325
10026.987,100,805.315341
10044.187,100,805.315355
10351.0205,100,805.315369
10140.066,100,805.315385
10265.185,100,805.315399
9524.571,100,805.315413
10420.43,100,805.315428
10263.829,100,807.893299
10571.77,100,807.893436
9914.399,100,807.893458
10031.125,100,807.893472
10160.689,100,807.893484
9932.907,100,807.893496
9803.87,100,807.893507
9898.958,100,807.893517
10377.796,100,807.893528
10473.635,100,807.893538
10038.478,100,877.511814
10368.516,100,877.511977
10457.4795,100,877.512003
10048.792,100,877.512019
10102.171,100,877.512032
10337.9,100,877.512045
10271.129,100,877.512059
9863.186,100,877.512071
9606.414,100,877.512085
10279.357,100,877.512098
9925.703,100,878.639378
10152.732,100,878.639513
10494.034,100,878.639538
10617.313,100,878.639553
10009.903,100,878.639566
9957.642,100,878.639579
10499.052,100,878.639593
9846.085,100,878.639605
10120.938,100,878.639618
10023.079,100,878.63963
9863.826,100,879.868923
10362.117,100,879.869104
10439.038,100,879.869128
10382.185,100,879.869154
9664.181,100,879.869169
9836.114,100,879.869184
10471.243,100,879.869199
9968.873,100,879.869213
10306.368,100,879.869227
9768.428,100,879.869241
10692.939,100,881.141061
10284.267,100,881.141217
10738.065,100,881.141258
10049.748,100,881.141288
10601.045,100,881.141341
10097.069,100,881.141398
10162.471,100,881.141427
10050.233,100,881.141455
10378.878,100,881.14148
10667.209,100,881.141506
10116.003,100,882.122547
10426.86,100,882.122721
10649.09,100,882.122745
10055.425,100,882.122775
10470.29,100,882.122789
9742.913,100,882.122803
9927.14,100,882.122817
10154.133,100,882.122831
10411.828,100,882.122845
10464.277,100,882.122859
9974.223,100,950.198585
10069.851,100,950.198723
9890.318,100,950.198747
10541.615,100,950.19878
10161.712,100,950.198794
9829.814,100,950.198806
10163.275,100,950.198818
9904.349,100,950.19883
9589.588,100,950.198842
10176.622,100,950.198854
9992.765,100,951.116644
10297.604,100,951.116785
10108.554,100,951.11681
10258.515,100,951.116826
10174.789,100,951.11684
10160.854,100,951.116853
10268.882,100,951.116867
10020.469,100,951.11688
9855.991,100,951.116893
9826.488,100,951.116907
10341.478,100,952.199894
10275.884,100,952.200056
10356.283,100,952.20008
10050.78,100,952.200094
10523.855,100,952.200108
10229.899,100,952.200121
10021.028,100,952.200134
9912.37,100,952.200147
10183.954,100,952.20016
9774.063,100,952.200173
10461.381,100,953.255489
10315.949,100,953.25563
10202.973,100,953.255656
9798.867,100,953.255672
10188.11,100,953.255686
10518.381,100,953.2557
10132.969,100,953.255714
10558.885,100,953.255728
10314.053,100,953.255742
10461.886,100,953.255755
9991.316,100,954.200533
10124.32,100,954.200698
10290.379,100,954.200723
10198.445,100,954.200739
10232.792,100,954.200752
9878.989,100,954.200799
10198.458,100,954.200812
10418.867,100,954.200826
10373.562,100,954.20084
10562.895,100,954.200853
10093.856,100,1017.74745
10336.699,100,1017.747579
9807.3125,100,1017.747611
9610.647,100,1017.747629
9878.953,100,1017.747648
9722.538,100,1017.747667
10583.273,100,1017.747682
10071.02,100,1017.747695
10447.183,100,1017.747709
9619.186,100,1017.747724
10212.145,100,1018.736205
10340.961,100,1018.736348
10662.184,100,1018.736372
10523.105,100,1018.736388
10160.662,100,1018.736402
10164.295,100,1018.736415
10398.956,100,1018.736428
10025.516,100,1018.736442
9778.59,100,1018.736455
10349.5205,100,1018.736469
10078.486,100,1019.818273
10446.118,100,1019.818437
10516.956,100,1019.818479
10468.027,100,1019.81851
10333.493,100,1019.818539
10172.784,100,1019.818571
10169.968,100,1019.818598
10322.102,100,1019.818626
10379.534,100,1019.818651
9814.477,100,1019.818678
10413.38,100,1021.645195
10321.826,100,1021.645375
10226.064,100,1021.645397
10475.532,100,1021.645412
10307.654,100,1021.645426
10137.878,100,1021.64544
10118.759,100,1021.645454
10641.779,100,1021.645468
10453.653,100,1021.645481
10482.343,100,1021.645495
10402.871,100,1022.601578
10096.571,100,1022.601784
9438.358,100,1022.601816
9981.021,100,1022.601833
10220.461,100,1022.601847
10124.911,100,1022.601861
9834.258,100,1022.601874
10152.653,100,1022.601888
9478.9375,100,1022.601902
10328.677,100,1022.601917
10474.578,100,1092.601518
10189.995,100,1092.60169
10152.974,100,1092.601716
10038.548,100,1092.601731
10066.135,100,1092.601744
9784.882,100,1092.601757
9785.132,100,1092.601782
10336.685,100,1092.601795
10000.809,100,1092.601808
10694.673,100,1092.601822
9500.498,100,1093.702085
9949.114,100,1093.70224
9997.849,100,1093.702277
9791.959,100,1093.702306
10016.016,100,1093.702332
9935.254,100,1093.702357
10537.808,100,1093.702385
10486.153,100,1093.70241
10589.441,100,1093.702435
10732.014,100,1093.702459
10576.995,100,1094.688827
10444.346,100,1094.688977
10369.222,100,1094.689002
10023.498,100,1094.689017
9901.404,100,1094.689033
10353.565,100,1094.689047
10707.515,100,1094.689061
9834.143,100,1094.689074
10245.237,100,1094.689087
10247.289,100,1094.689101
10152.118,100,1095.610604
10116.848,100,1095.610754
9888.815,100,1095.610792
10054.454,100,1095.610809
10440.69,100,1095.610824
10485.44,100,1095.610838
10078.841,100,1095.610851
10028.949,100,1095.610866
9777.978,100,1095.610879
10062.6,100,1095.610893
10453.528,100,1096.639056
9437.41,100,1096.639224
9806.749,100,1096.639277
10405.745,100,1096.639294
9940.633,100,1096.63931
10477.716,100,1096.639325
10560.47,100,1096.63934
10301.267,100,1096.639355
10302.559,100,1096.639374
10611.783,100,1096.63939
10353.472,100,1167.021609
10125.538,100,1167.021739
10365.372,100,1167.021787
9825.503,100,1167.021802
10443.468,100,1167.021815
9866.34,100,1167.021827
9798.819,100,1167.021839
10407.55,100,1167.021852
10731.328,100,1167.021864
10096.54,100,1167.021875
9725.873,100,1167.953374
10514.503,100,1167.953516
10656.934,100,1167.953539
10199.446,100,1167.953554
10462.984,100,1167.953568
10463.707,100,1167.953581
10743.865,100,1167.953594
9726.982,100,1167.953607
9906.704,100,1167.95362
10651.394,100,1167.953635
10402.215,100,1168.892469
9604.764,100,1168.8926
10813.556,100,1168.892623
10627.092,100,1168.892638
9980.038,100,1168.892652
10261.204,100,1168.892665
9928.922,100,1168.892678
10836.73,100,1168.892692
10114.148,100,1168.892705
10084.966,100,1168.892718
10377.0205,100,1170.722693
9834.204,100,1170.722843
10924.328,100,1170.722869
10459.939,100,1170.722883
9801.2295,100,1170.722896
10308.083,100,1170.722908
10285.09,100,1170.722921
10222.004,100,1170.722933
9990.764,100,1170.722946
10430.387,100,1170.722958
10406.256,100,1171.771693
10252.879,100,1171.771853
10148.533,100,1171.771877
9963.695,100,1171.77189
10484.14,100,1171.771904
9715.604,100,1171.771917
9918.171,100,1171.77193
10389.148,100,1171.771944
10226.054,100,1171.771957
10038.998,100,1171.77197
10270.813,100,1173.242788
10082.606,100,1173.242918
10160.774,100,1173.242942
10203.872,100,1173.242958
10597.067,100,1173.242971
10226.533,100,1173.242984
10154.423,100,1173.242997
10349.373,100,1173.243011
9789.445,100,1173.243025
10486.8125,100,1173.243039
10393.289,100,1245.167813
10891.55,100,1245.168011
10130.328,100,1245.168041
10404.763,100,1245.168056
10345.524,100,1245.16807
9890.7705,100,1245.168084
10377.448,100,1245.168098
10474.967,100,1245.168112
9914.204,100,1245.168125
10442.544,100,1245.168139
10341.481,100,1246.141406
10104.7295,100,1246.141576
9823.539,100,1246.14162
10318.608,100,1246.141651
9768.143,100,1246.141679
10548.968,100,1246.141706
10572.148,100,1246.141735
10731.696,100,1246.14178
10563.386,100,1246.14181
10007.077,100,1246.141836
10040.13,100,1247.235975
10151.54,100,1247.236132
10162.923,100,1247.236156
10175.403,100,1247.236171
10233.338,100,1247.236186
10147.486,100,1247.236199
10416.037,100,1247.236213
10236.326,100,1247.236226
10337.511,100,1247.23624
9904.672,100,1247.236254
9836.369,100,1248.39202
10306.863,100,1248.392169
9901.807,100,1248.392192
10367.449,100,1248.392208
10168.906,100,1248.392223
10033.581,100,1248.392237
10047.008,100,1248.392251
10183.229,100,1248.392265
10431.056,100,1248.392278
9968.996,100,1248.392292
10166.832,100,1249.30332
9904.571,100,1249.303491
10441.509,100,1249.303517
10368.381,100,1249.303533
10594.847,100,1249.303546
10188.849,100,1249.303559
10645.693,100,1249.303573
10522.408,100,1249.303587
10610.998,100,1249.3036
10425.215,100,1249.303614
9947.666,100,1314.420332
9810.078,100,1314.421168
10090.417,100,1314.421326
10369.8125,100,1314.421407
9946.715,100,1314.421479
10120.806,100,1314.421555
10150.119,100,1314.421628
10113.905,100,1314.421698
10282.502,100,1314.421714
10183.24,100,1314.421728
10575.432,100,1315.289887
10304.252,100,1315.290019
9681.978,100,1315.290042
9973.022,100,1315.290057
10783.751,100,1315.290071
10311.446,100,1315.290085
11304.792,100,1315.290098
9431.566,100,1315.290111
10571.256,100,1315.290125
10124.049,100,1315.290138
10043.964,100,1316.279446
10245.874,100,1316.279587
10571.018,100,1316.279614
10104.272,100,1316.27963
10060.579,100,1316.279646
9859.981,100,1316.279661
10207.455,100,1316.279677
10034.563,100,1316.279691
10512.773,100,1316.279708
10314.582,100,1316.279723
10364.82,100,1317.254166
10307.523,100,1317.254347
10186.886,100,1317.254371
10064.081,100,1317.254387
10346.696,100,1317.254401
9903.029,100,1317.254442
10119.383,100,1317.25448
10203.921,100,1317.254497
10418.749,100,1317.254511
10018.232,100,1317.254524
10121.916,100,1320.12399
10647.979,100,1320.124674
10487.515,100,1320.124856
10549.858,100,1320.124974
10094.508,100,1320.125086
10402.655,100,1320.125193
9925.317,100,1320.12532
10084.116,100,1320.125426
9895.064,100,1320.125532
10401.086,100,1320.125636
9959.562,100,1385.484545
9687.032,100,1385.48472
10649.672,100,1385.484747
10278.618,100,1385.484775
10030.587,100,1385.48479
9720.536,100,1385.484803
10586.71,100,1385.484818
10712.406,100,1385.484831
9931.926,100,1385.484845
9661.776,100,1385.484859
10245.435,100,1386.937158
9964.069,100,1386.937316
10585.549,100,1386.93734
10247.184,100,1386.937358
10108.262,100,1386.937371
10310.695,100,1386.937385
10241.316,100,1386.937398
10524.002,100,1386.937412
10217.519,100,1386.937425
10545.833,100,1386.937439
10233.635,100,1388.03488
9970.522,100,1388.035045
10580.38,100,1388.035087
10054.058,100,1388.035116
10450.621,100,1388.035143
10105.9375,100,1388.035169
10212.251,100,1388.035194
10072.913,100,1388.035543
10210.885,100,1388.035576
9849.985,100,1388.035601
10575.602,100,1406.450596
10056.454,100,1406.450756
10411.731,100,1406.450818
9723.969,100,1406.45085
10663.249,100,1406.450878
9985.356,100,1406.450907
10449.117,100,1406.450934
10179.896,100,1406.450961
9978.659,100,1406.450987
10256.025,100,1406.451013
10295.193,100,1407.586325
10387.366,100,1407.586514
9906.273,100,1407.586538
10492.888,100,1407.586555
10614.16,100,1407.586571
10386.083,100,1407.586584
10324.45,100,1407.586597
10268.279,100,1407.58661
10190.426,100,1407.586624
10706.574,100,1407.586638
10340.506,100,1470.741667
10451.527,100,1470.741838
9704.5,100,1470.741869
10085.254,100,1470.741884
9953.724,100,1470.741897
10499.719,100,1470.74191
9850.094,100,1470.741924
10544.772,100,1470.741936
10281.969,100,1470.741949
10749.584,100,1470.741962
10249.161,100,1471.72856
10251.928,100,1471.728696
9758.151,100,1471.728721
9466.75,100,1471.728736
9841.259,100,1471.72875
9772.191,100,1471.728788
10586.736,100,1471.728802
10207.289,100,1471.728816
10491.234,100,1471.72883
10254.664,100,1471.728846
10142.458,100,1472.77807
10553.361,100,1472.778217
10695.232,100,1472.778243
10041.393,100,1472.778258
9612.121,100,1472.778272
10061.844,100,1472.778288
10362.642,100,1472.778301
10421.588,100,1472.778316
10374.983,100,1472.77833
10517.282,100,1472.778345
10459.419,100,1475.731474
10680.994,100,1475.731633
10478.304,100,1475.731676
9651.195,100,1475.731707
10362.72,100,1475.731735
9795.739,100,1475.731777
10267.8,100,1475.731806
9882.826,100,1475.731834
9983.499,100,1475.73186
9310.641,100,1475.731886
10195.292,100,1479.453708
10325.658,100,1479.453941
10426.0625,100,1479.454224
10007.695,100,1479.454254
9685.728,100,1479.45427
10202.5,100,1479.454286
10613.843,100,1479.4543
10521.392,100,1479.454315
10067.868,100,1479.454329
10273.258,100,1479.454345
9930.156,100,1539.660808
10577.823,100,1539.660939
10510.101,100,1539.660966
10127.8,100,1539.660981
10332.262,100,1539.660995
9786.023,100,1539.661009
10296.844,100,1539.661023
10314.842,100,1539.661036
10671.754,100,1539.66105
10053.706,100,1539.661064
10151.741,100,1540.657664
10567.269,100,1540.657848
10495.279,100,1540.657876
9933.215,100,1540.657891
10539.108,100,1540.657904
10116.097,100,1540.657918
10317.738,100,1540.657932
9885.335,100,1540.657945
10496.289,100,1540.657958
10105.391,100,1540.657974
10414.624,100,1541.607841
10421.383,100,1541.608016
10316.708,100,1541.608044
10655.228,100,1541.608058
9717.886,100,1541.608072
10247.757,100,1541.608085
9829.461,100,1541.608098
9962.807,100,1541.60811
9717.82,100,1541.608124
9812.135,100,1541.608137
10378.707,100,1542.519742
10340.608,100,1542.519933
10151.055,100,1542.519958
9812.713,100,1542.519974
10299.908,100,1542.519987
10276.876,100,1542.520002
10408.375,100,1542.520016
10080.923,100,1542.52003
10358.8125,100,1542.520044
10546.874,100,1542.520082
10673.66,100,1543.434908
9884.23,100,1543.43505
9971.56,100,1543.435076
10513.9375,100,1543.435091
9715.593,100,1543.435107
10177.949,100,1543.435121
10266.05,100,1543.435136
10562.928,100,1543.43515
10525.72,100,1543.435164
9833.342,100,1543.435179
10134.584,100,1607.905452
10109.906,100,1607.905591
9871.6875,100,1607.905614
9975.703,100,1607.905629
