#{"t_start": 1776450212.6015196, "env_id": "None"}
r,l,t
-42127.940144,100,122.137246
-50407.619987,100,122.66216
-55288.309986,100,123.195811
-51030.880032,100,123.710734
-57215.450104,100,124.203424
-56231.579979,100,124.72471
-57266.280075,100,125.492611
-53511.720032,100,126.001004
-52644.490047,100,126.505397
-52285.530045,100,127.0222
-53048.790146,100,127.561589
-54775.090172,100,128.088535
-53769.789982,100,128.618032
-41046.440052,100,138.89222
-54754.700066,100,139.400125
-60189.83007,100,139.910726
-52879.060158,100,140.427217
-41798.829979,100,140.942645
-46019.669968,100,141.476539
-50094.890011,100,141.995068
-57476.589989,100,142.559937
-51137.250034,100,143.139543
-45006.750053,100,143.685172
-43816.260006,100,144.207673
-43229.80006,100,144.798975
-52040.959938,100,145.89175
-52467.740128,100,146.27525
-43752.040058,100,146.712498
-53321.610023,100,147.323989
-50739.199997,100,147.838613
-48531.500141,100,148.333806
-52778.870144,100,148.842533
-53252.980011,100,149.334301
-55705.880043,100,164.255347
-44408.329983,100,164.792772
-54706.510075,100,165.355065
-51335.460018,100,165.864806
-53381.420029,100,166.356108
-51488.580025,100,166.841181
-49910.040039,100,167.348989
-41782.850128,100,167.855591
-46490.670017,100,168.355707
-52500.260021,100,168.844302
-47436.970032,100,169.335595
-49490.670074,100,169.835558
-54338.74004,100,170.326865
-45006.419933,100,170.814107
-49375.869976,100,171.296751
-52152.210026,100,171.779533
-56738.790173,100,172.263314
-48378.709965,100,172.769507
-53847.770157,100,173.293499
-52921.020004,100,173.800048
-49030.779999,100,174.322794
-44191.059971,100,184.139072
-56765.02002,100,184.635402
-49784.430107,100,185.170607
-54337.430077,100,185.677693
-51691.170094,100,186.168475
-55979.590015,100,186.660014
-50848.999943,100,187.183841
-49740.110046,100,187.687175
-55630.170055,100,188.180107
-52848.900085,100,188.674985
-54642.270153,100,189.168637
-46993.070202,100,189.662612
-45824.88998,100,190.1659
-48233.160095,100,190.661424
-46626.180012,100,191.162219
-51027.370102,100,191.662048
-52384.969975,100,192.154088
-47440.980053,100,192.653095
-45382.839916,100,192.935329
-51279.290028,100,193.152528
-51919.390114,100,203.950546
-50841.090019,100,204.504766
-50188.01997,100,205.022026
-49312.579941,100,205.566842
-53644.48011,100,206.232501
-60074.280037,100,206.639082
-45083.419971,100,206.931182
-52518.460026,100,207.153008
-49816.890034,100,207.366966
-54121.020088,100,207.585351
-47097.450138,100,207.797136
-52445.330006,100,208.018929
-46886.479973,100,208.241153
-49426.06002,100,208.483091
-50353.600098,100,208.726931
-49234.299995,100,208.937266
-48480.209942,100,209.162142
-53511.700115,100,209.37204
-49590.06007,100,209.583045
-57033.460121,100,209.795575
-43226.199997,100,210.008114
-54135.130066,100,220.017771
-52333.770016,100,220.244396
-47863.0401,100,220.463249
-52983.170059,100,220.678941
-53976.950047,100,220.899685
-49566.879986,100,221.118696
-44781.030022,100,221.335159
-53029.810047,100,221.554531
-48651.190041,100,221.785094
-57583.920063,100,222.003629
-44211.430046,100,222.217194
-49833.670029,100,222.441683
-58180.410053,100,222.658812
-51660.010048,100,222.879303
-53082.100075,100,223.112099
-51102.619991,100,223.330353
-55063.770164,100,223.550524
-56379.620052,100,223.773076
-43614.570004,100,223.992576
-48197.439968,100,224.209114
-37568.39996,100,232.777982
-49043.399982,100,233.284633
-50247.520039,100,233.780004
-45382.289997,100,234.292262
-57185.170086,100,234.782645
-51460.830048,100,235.289495
-52480.710079,100,235.789122
-50505.890018,100,236.276434
-48703.91,100,236.775263
-46582.020054,100,237.771368
-41671.340012,100,238.5326
-50106.970028,100,239.40701
-51201.920048,100,240.424086
-43331.559998,100,240.753698
-52930.280056,100,241.045344
-43135.109955,100,241.333551
-50443.540001,100,241.917079
-43366.950024,100,242.942691
-48283.330036,100,243.538231
-53025.109974,100,244.05095
-46302.57,100,244.637079
-53404.639977,100,253.402155
-48744.929996,100,253.621565
-48410.150047,100,253.845887
-54087.260014,100,254.059495
-49792.450001,100,254.274229
-50293.520069,100,254.487375
-49549.980053,100,254.753029
-48838.990108,100,255.013654
-51080.610031,100,255.253226
-50574.150047,100,255.470247
-54994.620159,100,255.686874
-44335.680042,100,255.899484
-52814.520069,100,256.103456
-49674.879982,100,256.310072
-53182.790039,100,256.519528
-46729.720024,100,256.740004
-46681.569973,100,256.958021
-45565.089973,100,257.166841
-48579.150017,100,257.369155
-50112.070004,100,257.578852
-54406.060005,100,266.358978
-50245.790058,100,266.86489
-49785.940098,100,267.356987
-50072.17997,100,267.847147
-57362.870132,100,268.338434
-44001.559975,100,268.829582
-51069.060024,100,269.330482
-56574.35006,100,269.822847
-46048.31004,100,270.321544
-52097.830105,100,270.812321
-40141.789982,100,271.298506
-53636.610092,100,271.798254
-42502.250027,100,272.307507
-57248.130077,100,272.799967
-47392.209953,100,273.285657
-47681.34996,100,273.817075
-52097.050011,100,274.308435
-49520.340126,100,274.80992
-49552.890064,100,275.320609
-54398.880028,100,275.822079
-50913.930038,100,276.311503
-47190.649975,100,287.294589
-54456.800049,100,287.790989
-49829.350052,100,288.282602
-48612.369987,100,288.778595
-55696.720177,100,289.262338
-52200.81004,100,289.76775
-50444.509987,100,290.288255
-51214.609985,100,290.826962
-51016.620106,100,291.313506
-46316.490025,100,291.80131
-47368.549992,100,292.281877
-51119.770035,100,292.760932
-51731.139946,100,293.242156
-48102.150093,100,293.727844
-46966.820038,100,294.212415
-53917.150024,100,294.694089
-48122.630062,100,295.193739
-44403.50005,100,295.697678
-46945.059956,100,296.182359
-48121.66996,100,296.666036
-45301.429966,100,306.213744
-49137.710075,100,306.720223
-45809.520027,100,307.215808
-53615.530033,100,307.710001
-55766.779961,100,308.202557
-47214.740059,100,308.701
-58186.97007,100,309.218733
-46246.729942,100,309.720732
-45972.62001,100,310.21415
-48051.870071,100,310.714045
-47390.280094,100,311.205577
-41561.079987,100,311.70841
-53644.560055,100,312.199637
-54134.559978,100,312.693258
-52782.430119,100,313.181172
-44535.140049,100,313.680864
-45528.800011,100,314.196835
-47918.060089,100,314.757422
-48413.439972,100,315.339142
-45159.320061,100,315.879641
-48069.130116,100,316.369577
-47802.410015,100,327.203911
-52783.500084,100,327.862565
-49564.600018,100,328.597808
-53872.420059,100,329.210667
-46174.079979,100,329.719069
-55982.230064,100,330.214888
-49600.570107,100,330.714757
-49332.52,100,331.22085
-46555.790066,100,331.737761
-42069.290001,100,332.249069
-45123.269993,100,332.76355
-51546.490093,100,333.262922
-46778.679974,100,333.753034
-48593.899998,100,334.248368
-51272.050041,100,334.735796
-56342.230179,100,335.274387
-44849.999935,100,335.767899
-50446.740013,100,336.249943
-52445.65007,100,336.736573
-49113.950085,100,337.221155
-37779.219971,100,346.479994
-52496.970131,100,346.700876
-55539.920067,100,346.923631
-49238.910095,100,347.156061
-50690.829979,100,347.376174
-51526.510014,100,347.602053
-45851.169968,100,347.833302
-48640.780087,100,348.048985
-43906.550007,100,348.31951
-55692.139954,100,348.632092
-47854.560078,100,348.940676
-42116.689987,100,349.255813
-38173.700031,100,349.525799
-51477.940083,100,349.770367
-51027.340076,100,349.993235
-56638.28009,100,350.21259
-52795.12999,100,350.429185
-47344.689991,100,350.652229
-44992.979939,100,350.874078
-53255.850021,100,351.091109
-54682.390106,100,351.306392
-50998.280041,100,360.275153
-57290.100029,100,360.788696
-53450.570091,100,361.274887
-49730.189976,100,361.767314
-54894.720112,100,362.44843
-47237.530064,100,362.932049
-44430.350018,100,363.1566
-55180.900024,100,363.370006
-55889.680031,100,363.592917
-50104.060028,100,363.806224
-49927.79002,100,364.016303
-51953.869946,100,364.846409
-44825.280071,100,365.633556
-47601.029972,100,366.144553
-54573.410099,100,366.707257
-43187.340076,100,367.233407
-45743.039944,100,367.762568
-47951.939987,100,368.293512
-50448.170036,100,368.934136
-46118.15992,100,369.436978
-43253.780064,100,379.563189
-52594.989998,100,379.806588
-50032.930027,100,380.044758
-50366.200001,100,380.276822
-47458.350021,100,380.503299
-54160.23011,100,380.745649
-43224.500027,100,380.973002
-52634.930065,100,381.204757
-61517.409969,100,381.439851
-56565.150112,100,381.666179
-45780.740108,100,381.893701
-52787.390015,100,382.122005
-56313.440014,100,382.341088
-52543.860008,100,382.565414
-48467.340073,100,382.787736
-50728.81012,100,383.011701
-49337.119965,100,383.23443
-45777.209923,100,383.456127
-50505.720066,100,383.676815
-51291.599972,100,383.906086
-41232.410027,100,384.134619
-42489.789978,100,392.02835
-54070.549992,100,392.241306
-50477.899986,100,392.464941
-45646.919964,100,392.667921
-51009.909992,100,392.871114
-52794.000095,100,393.078934
-53794.179996,100,393.283185
-47567.910114,100,393.488862
-45342.989994,100,393.695754
-49004.870026,100,393.902092
-43989.619953,100,394.109059
-48990.279984,100,394.326096
-50295.079994,100,394.808178
-45865.950012,100,395.326024
-41704.409996,100,395.836345
-42980.969967,100,396.334404
-49220.860031,100,396.831167
-46149.590103,100,397.33212
-50957.680107,100,397.83596
-52313.170048,100,399.530903
-48322.170021,100,411.51625
-42042.529976,100,412.037209
-52153.960068,100,412.67976
-47852.57999,100,413.191919
-51132.83997,100,413.68126
-53264.309956,100,414.167493
-48449.929951,100,414.807766
-37416.480011,100,415.63983
-57047.269981,100,416.409631
-52903.010025,100,416.950186
-49572.159988,100,417.441478
-50210.680023,100,417.931361
-49478.050129,100,418.417841
-50619.950043,100,418.904787
-53817.379959,100,419.409199
-52052.459972,100,419.897345
-40514.939968,100,420.393595
-45856.689938,100,420.884307
-45615.47002,100,421.377793
-48580.430023,100,421.868526
-44952.540016,100,422.35464
-49576.899998,100,431.253905
-52639.580013,100,431.760634
-49924.770096,100,432.254166
-50606.510021,100,432.744979
-51261.610058,100,433.23697
-48785.010071,100,433.727962
-46111.360012,100,434.220469
-44255.300022,100,434.749676
-52460.010059,100,435.280155
-54962.290192,100,435.793602
-48396.299969,100,436.289956
-48183.710064,100,436.784068
-44841.869957,100,437.274098
-48081.009964,100,437.8015
-44356.070084,100,438.297603
-41568.399994,100,438.800205
-47096.890079,100,439.297056
-46691.91991,100,439.789659
-52466.990036,100,440.279102
-50465.74004,100,440.7751
-52968.24004,100,452.479662
-46801.790054,100,453.017542
-52638.820019,100,453.551782
-48629.650066,100,454.134123
-45838.430035,100,454.636307
-44884.000065,100,455.158015
-48321.419987,100,455.662553
-56572.139992,100,456.162897
-53414.790146,100,456.651708
-46412.890079,100,496.795129
-49287.379955,100,497.26737
-42816.850006,100,497.736668
-50369.670013,100,498.204574
-45730.410034,100,498.677792
-44909.439968,100,499.179896
-43881.409966,100,499.685619
-43460.159946,100,500.17503
-46877.159973,100,500.650868
-54047.110073,100,501.132753
-47032.199963,100,501.632093
-46045.579967,100,502.107661
-44844.199997,100,510.010899
-39337.549934,100,510.500861
-51075.640022,100,510.985249
-47758.14999,100,511.48952
-43191.28997,100,511.98085
-41766.489971,100,512.471503
-50164.199963,100,512.956398
-48687.769989,100,513.440169
-45813.259991,100,513.926214
-40813.860004,100,514.413114
-52334.770111,100,514.918429
-50461.070091,100,515.437588
-44975.310013,100,515.937915
-38716.899967,100,516.422065
-48740.400024,100,516.889426
-49753.050041,100,517.356161
-47900.030029,100,517.828937
-50051.540051,100,518.296019
-48212.78997,100,518.771152
-44960.650116,100,519.239893
-55645.360039,100,528.414744
-52717.46999,100,528.673992
-45440.070049,100,528.891752
-46746.629955,100,529.109631
-53977.610092,100,529.31617
-49919.180058,100,529.525714
-39633.58997,100,530.052532
-41857.510113,100,530.791934
-50155.589973,100,531.610028
-45329.419987,100,532.133196
-44481.610012,100,532.816338
-43132.780064,100,533.33114
-54558.280144,100,533.95309
-50757.830032,100,534.480309
-50210.050026,100,535.018754
-48022.159927,100,535.691487
-47491.309921,100,536.278358
-46099.640022,100,536.777094
-48317.420094,100,537.261763
-43785.220001,100,537.745334
-46768.330116,100,546.199577
-47210.040035,100,546.709795
-45999.09008,100,547.201882
-56686.809978,100,547.691351
-48650.900002,100,548.174039
-47501.530167,100,548.662705
-43778.330086,100,549.149186
-51652.460056,100,549.63883
-44545.970005,100,550.123377
-37396.500095,100,550.634044
-48850.149994,100,551.120301
-44017.910023,100,551.623633
-47163.839985,100,552.114859
-45681.460033,100,552.60706
-54007.480057,100,553.092016
-52188.510059,100,553.579355
-49081.079952,100,554.06256
-54254.880013,100,554.550071
-41768.150085,100,555.050141
-50348.280048,100,555.55284
-39523.850037,100,556.062131
-43104.750061,100,564.205065
-50102.020039,100,564.447076
-48125.299957,100,564.71805
-48126.450024,100,564.955209
-43088.650024,100,565.191246
-41885.120079,100,565.434551
-51082.389984,100,565.673124
-50177.999989,100,565.941253
-46622.899918,100,566.182476
-49381.250004,100,566.411078
-45503.280003,100,566.658256
-43530.680035,100,566.885556
-52117.430099,100,567.113767
-47304.750065,100,567.341033
-48572.899902,100,567.571934
-47657.019882,100,567.801627
-49606.560051,100,568.028338
-52686.370125,100,568.251725
-49867.450077,100,568.474126
-47983.170044,100,568.699426
-40518.199944,100,579.83692
-46925.360001,100,580.346479
-43390.340031,100,580.83761
-46941.369965,100,581.32434
-37088.08997,100,581.82669
-43771.76997,100,582.345739
-50418.500038,100,582.855888
-44623.67001,100,583.37509
-55341.080013,100,583.871384
-39940.089939,100,584.358482
-44299.630085,100,584.852138
-45724.95002,100,585.368108
-52973.940147,100,585.864533
-51258.440121,100,586.356082
-48172.930023,100,586.848431
-58234.440136,100,587.352883
-46655.129982,100,587.851395
-52156.800064,100,588.338572
-49796.550102,100,588.823781
-56812.280014,100,589.314567
-57115.26004,100,589.803723
-57283.500031,100,598.557946
-58635.110004,100,599.061315
-52083.160069,100,599.551915
-48704.33004,100,600.03552
-55121.85004,100,600.53195
-50354.020023,100,601.016877
-48075.12006,100,601.522717
-59578.01004,100,602.02003
-49266.889957,100,602.508094
-52711.699986,100,603.009147
-51923.750008,100,603.502178
-53484.010143,100,603.990341
-46943.850079,100,604.482171
-49381.009972,100,605.000128
-47647.000103,100,605.505481
-49735.949989,100,605.999765
-52818.020077,100,606.51261
-46199.850094,100,607.007564
-40005.589996,100,607.52246
-50539.760063,100,608.04572
-49078.210011,100,619.188023
-50894.750042,100,619.687909
-49163.890125,100,620.167721
-52425.05006,100,620.651493
-56924.250072,100,621.130133
-41831.940033,100,621.609076
-48185.97995,100,622.110467
-55805.770119,100,622.595142
-44956.080009,100,623.083135
-48207.789986,100,623.567409
-55408.24007,100,624.074731
-42008.460018,100,624.602101
-48568.780029,100,625.125564
-40280.259956,100,625.639029
-52213.869965,100,626.134367
-59465.440014,100,626.622637
-48176.92001,100,627.111256
-42764.869923,100,627.59332
-43399.529987,100,628.075072
-48765.710026,100,628.558858
-46306.709953,100,629.039446
-49223.819977,100,638.568694
-45410.29995,100,638.784807
-42029.089966,100,639.004352
-53746.690067,100,639.216725
-46945.229965,100,639.434198
-45605.600002,100,639.643034
-40140.659977,100,639.869828
-46579.390064,100,640.080468
-43127.009991,100,640.294974
-43628.219955,100,640.526795
-51186.839973,100,640.735831
-59307.990047,100,640.953779
-44568.410027,100,641.16698
-45166.139996,100,641.370215
-46268.82003,100,641.591919
-48847.040051,100,641.798303
-46699.019951,100,642.021864
-44265.019936,100,642.242182
-47930.300022,100,642.459615
-49791.199989,100,642.67406
-49544.230003,100,651.538969
-51711.09005,100,651.7606
-47437.080036,100,651.976397
-48801.260021,100,652.194237
-48570.059982,100,652.409367
-49539.479969,100,652.620018
-51702.290001,100,652.842211
-49641.679932,100,653.053504
-53455.679985,100,653.265589
-47864.200047,100,653.471788
-47610.530029,100,653.674414
-40513.310005,100,653.883829
-51462.930103,100,654.094348
-43821.030048,100,654.309582
-46417.769985,100,654.527806
-52767.700008,100,654.801454
-40814.019966,100,655.856915
-47151.250122,100,656.534945
-37866.740025,100,658.92985
-50833.290062,100,659.48375
-48903.480087,100,660.118324
-43821.889984,100,669.937486
-52023.760078,100,670.158728
-43252.440098,100,670.378097
-49411.810101,100,670.592411
-46554.47002,100,670.80402
-43386.020027,100,671.018553
-44922.210083,100,671.234357
-40245.809959,100,671.448727
-47004.849934,100,671.655608
-46673.450058,100,671.858432
-44302.939999,100,672.086536
-47090.640034,100,672.297114
-48267.479958,100,672.51036
-45576.880028,100,672.720129
-43702.529995,100,672.926934
-52500.020054,100,673.134415
-47415.909966,100,673.353244
-43607.479942,100,673.563542
-44933.849945,100,673.773096
-47717.759998,100,673.974476
-51018.590096,100,682.557763
-49921.310032,100,683.065209
-42056.439999,100,683.553853
-53993.570068,100,684.039589
-54145.900021,100,684.526184
-47100.469997,100,685.025051
-43420.88002,100,685.531026
-47291.680046,100,686.027778
-45946.319977,100,686.513812
-51138.529976,100,687.016094
-50563.260101,100,687.510566
-50681.290108,100,688.00076
-54398.580029,100,688.486096
-50659.569992,100,688.978516
-38918.670055,100,689.465182
-42059.289993,100,689.955624
-46158.510067,100,690.42821
-41719.579979,100,690.933307
-47181.829948,100,691.419512
-41644.380001,100,691.913605
-45227.710087,100,692.415655
-52819.36998,100,703.922452
-52145.340054,100,704.182979
-49507.639988,100,704.453418
-51998.449982,100,704.877598
-43736.909962,100,705.5089
-47420.389946,100,706.03565
-46593.100002,100,706.538849
-36008.010048,100,707.373049
-47515.099968,100,707.901959
-52920.780075,100,708.422218
-48267.43008,100,708.933176
-40600.489964,100,709.440078
-51790.759991,100,709.93207
-50347.62001,100,710.458039
-59048.930069,100,710.951063
-53496.570065,100,711.450605
-49083.260105,100,711.944632
-53676.440094,100,712.430573
-44842.490116,100,712.921357
-54773.930061,100,713.413492
-37441.269997,100,723.969766
-55727.689987,100,724.475493
-50007.950092,100,724.985895
-49800.710014,100,725.490669
-45728.190025,100,725.987137
-52182.940063,100,726.479106
-45144.030006,100,726.988826
-56408.520023,100,727.457176
-48033.610012,100,727.688998
-50059.069969,100,727.907397
-44925.769993,100,728.125785
-44902.70002,100,728.343599
-47085.860027,100,728.567042
-51475.880032,100,728.781295
-61339.58009,100,728.996073
-46742.400051,100,729.216703
-43291.91013,100,729.43815
-43551.249981,100,729.656654
-50028.530067,100,729.868931
-39363.869984,100,730.080907
-52286.160023,100,730.296784
-41611.32996,100,739.993579
-51414.780052,100,741.071028
-39041.37999,100,741.357651
-41996.080059,100,741.644922
-49338.679996,100,741.905049
-42921.260044,100,742.334844
-51515.160057,100,743.201377
-45086.950047,100,743.808258
-47750.550003,100,744.338543
-46733.359989,100,744.861538
-48916.480068,100,745.618023
-48787.280113,100,746.128217
-41655.460033,100,746.351037
-45976.760139,100,746.574521
-54352.130043,100,746.788795
-47474.199963,100,747.007894
-58129.18998,100,747.220989
-47971.420078,100,747.429557
-50869.59005,100,747.66396
-46078.889961,100,747.878808
-55441.330124,100,756.879403
-51567.529934,100,757.105605
-43402.179966,100,757.345288
-49139.559967,100,757.594309
-46165.500023,100,757.812343
-48714.700108,100,758.030241
-45787.859982,100,758.251799
-46825.569969,100,758.48158
-42502.299957,100,758.694705
-51287.47002,100,758.903412
-45081.699963,100,759.121527
-43273.630009,100,759.334129
-49328.550049,100,759.54409
-48235.989948,100,759.75305
-45075.270039,100,759.961379
-50478.80003,100,760.167254
-48357.999924,100,760.376842
-47089.289997,100,760.585223
-50298.680073,100,760.796695
-50862.119965,100,761.010202
-51411.63007,100,761.214734
-47094.760006,100,771.239171
-42682.650051,100,771.761997
-48170.630043,100,772.257762
-40607.180099,100,772.755081
-48471.700005,100,773.242541
-42473.860065,100,773.732114
-42201.710011,100,774.219984
-47655.899967,100,774.712047
-49126.850021,100,775.218227
-42511.749981,100,775.727161
-40796.980011,100,776.221878
-39996.169964,100,776.714427
-53211.660088,100,777.204117
-53355.460175,100,777.696743
-56900.289967,100,778.188384
-46964.12011,100,778.676891
-47125.450096,100,779.16441
-42285.850052,100,779.650769
-42375.16003,100,780.153017
-50833.379986,100,780.627868
-51297.319996,100,794.429997
-45925.140018,100,794.934841
-51198.109943,100,795.449948
-39457.769981,100,795.948486
-40880.519909,100,796.45397
-53806.58009,100,796.943361
-44735.869987,100,797.439025
-54030.649956,100,797.929127
-47244.360012,100,798.418047
-45273.520016,100,798.906938
-47609.460003,100,799.394985
-45028.119953,100,799.881234
-49395.259983,100,800.372172
-49102.640034,100,800.863819
-46275.340034,100,801.349962
-45313.87999,100,801.842806
-47243.879986,100,802.327526
-39331.320023,100,802.819934
-48519.369949,100,803.306957
-50922.920078,100,803.798047
-46298.769958,100,804.282957
-47813.190006,100,813.887515
-51608.040047,100,814.377303
-55535.860023,100,814.867622
-42717.550007,100,815.376527
-46029.139961,100,815.875009
-39480.48996,100,816.364103
-46863.020054,100,816.860096
-41240.509979,100,817.35484
-42003.099918,100,817.849048
-48530.100082,100,818.34361
-54492.400085,100,818.830861
-45608.06004,100,819.324569
-47916.049961,100,819.814222
-45923.350025,100,820.300856
-45598.750065,100,820.791948
-47070.340023,100,821.299661
-46987.059963,100,821.789973
-51615.299942,100,822.277547
-38086.869968,100,822.777448
-45385.010029,100,823.396836
-52057.740051,100,836.648324
-44374.730053,100,837.144843
-42438.25993,100,837.641529
-47790.210011,100,838.127811
-46828.709953,100,838.619494
-51789.210049,100,839.132734
-41043.900024,100,839.632004
-51709.440018,100,840.120262
-44499.289997,100,840.613923
-49219.169968,100,841.101717
-42521.299992,100,841.590843
-40484.560017,100,842.079486
-54150.230061,100,842.565535
-54218.650032,100,843.062062
-44509.450047,100,843.558498
-54836.829987,100,844.047122
-45337.200005,100,844.553251
-52346.190067,100,845.047589
-42866.180012,100,845.544021
-51267.090015,100,846.044481
-52806.710018,100,846.532215
-54669.450119,100,857.260032
-48967.859978,100,857.755531
-44453.179996,100,858.243258
-46864.699993,100,858.765313
-41599.769917,100,859.253653
-45335.319992,100,859.747364
-48011.159969,100,860.237062
-54088.260132,100,860.724218
-44492.220009,100,861.211767
-48846.060032,100,861.70252
-52351.800049,100,862.188075
-56266.000076,100,862.676764
-51805.650005,100,863.164097
-45917.060032,100,863.649596
-48276.050007,100,864.159529
-42542.850052,100,864.679806
-48994.469982,100,866.076189
-50224.239937,100,866.460742
-56752.940014,100,866.901182
-51051.62001,100,867.443085
-59742.270016,100,879.178135
-42572.469955,100,879.672645
-45128.23,100,880.152898
-47586.789986,100,880.634072
-46853.829967,100,881.110178
-44561.470024,100,881.593158
-44249.569981,100,882.078975
-41743.140079,100,882.559714
-41766.159954,100,883.037194
-44800.919994,100,883.524789
-49580.570072,100,884.007043
-43671.259987,100,884.498608
-43556.960022,100,885.000417
-45725.540066,100,885.503154
-45849.959957,100,885.993663
-53597.660019,100,886.474006
-47301.540081,100,886.954504
-40124.419964,100,887.436176
-50009.769978,100,887.922314
-50325.050011,100,888.405993
-51296.700062,100,888.863845
-52063.690022,100,898.437078
-47420.360046,100,898.952437
-43884.640038,100,899.444848
-46401.30999,100,899.938454
-49238.390038,100,900.426568
-41433.830002,100,900.915494
-43765.039978,100,901.404591
-45662.039974,100,901.896496
-45960.580112,100,902.383356
-48212.509956,100,902.876966
-38858.560059,100,903.371435
-51030.95005,100,903.859364
-54418.82991,100,904.34796
-45550.229992,100,904.853532
-44695.969971,100,905.364031
-46742.629944,100,905.860216
-55335.68005,100,906.351143
-47275.549988,100,906.83645
-44749.630108,100,907.772865
-50118.419994,100,908.292618
-52443.09,100,921.653481
-52224.620037,100,922.147369
-41896.300091,100,922.635777
-46336.100048,100,923.121515
-43138.029991,100,923.622552
-46295.5,100,924.108084
-52279.899956,100,924.595831
-49628.400059,100,925.088899
-50559.650043,100,925.594536
-48698.230042,100,926.085129
-46139.5,100,926.575543
-39559.530022,100,927.060473
-44778.280071,100,927.492225
-49308.760017,100,927.70168
-51361.700039,100,927.908369
-43983.390007,100,928.115448
-50466.97002,100,928.325359
-49826.160004,100,928.547946
-52495.480057,100,928.763252
-42121.609989,100,928.981086
-50108.510056,100,929.201092
-48332.450016,100,938.383745
-49921.699963,100,938.884428
-46780.4202,100,939.381321
-57591.970024,100,939.86752
-53299.61005,100,940.354946
-46969.189938,100,940.845026
-44707.720039,100,941.328324
-49779.599979,100,941.817783
-46836.040123,100,942.311051
-48612.470058,100,942.814031
-44545.400005,100,943.309808
-44136.999962,100,943.806202
